f_r_skew,f_g_skew,f_b_skew,f_r_kurt,f_g_kurt,f_b_kurt,f_r_image_mean,f_g_image_mean,f_b_image_mean,f_r_left_mean,f_g_left_mean,f_b_left_mean,f_r_right_mean,f_g_right_mean,f_b_right_mean,fc_r_skew,fc_g_skew,fc_b_skew,fc_r_kurt,fc_g_kurt,fc_b_kurt,fc_r_image_mean,fc_g_image_mean,fc_b_image_mean,fc_r_left_mean,fc_g_left_mean,fc_b_left_mean,fc_r_right_mean,fc_g_right_mean,fc_b_right_mean,cancer
-0.9130696056080632,0.10358073717691818,6.716321231127107,-1.1198343852203734,-1.319531099114056,48.816764016646495,6.201627604166666,102.4769140625,178.66524739583335,6.353802083333333,90.99833333333333,170.36080729166667,6.049453125,113.95549479166667,186.9696875,-0.7628356942493086,-0.3655166089120138,7.422579633475752,-1.321587892799702,-1.4148054660956668,63.794391574043544,5.1069921875,126.87596354166666,171.3884765625,5.138125,125.65377604166666,179.8403125,5.075859375,128.09815104166665,162.936640625,Y
-1.738744144937437,-1.0463738333840438,8.563260958616665,1.2431624821627683,-0.1042468047009466,82.15412435834614,4.337317708333333,163.50529947916667,209.0480078125,4.60609375,168.467109375,207.99065104166667,4.0685416666666665,158.54348958333333,210.10536458333334,-0.39552780691940076,-1.090421065895117,7.604387935577663,-1.413754139015328,0.12830387650029307,69.88962840558199,4.749505208333333,165.73368489583333,152.92013020833335,4.542916666666667,158.70684895833332,141.142109375,4.95609375,172.76052083333335,164.69815104166668,Y
-0.6853802338603874,-0.18819168023799976,9.089629133083678,-1.503719782993119,-1.4528838275504319,101.3644009734872,2.5527083333333334,101.98627604166667,167.86528645833334,2.4386197916666665,97.3396875,162.566484375,2.666796875,106.63286458333333,173.16408854166667,-0.3050090390486204,-0.13484518504953436,9.569496580623158,-1.7055331357212058,-1.5250164555829624,121.65741438567794,3.3880989583333334,116.058671875,144.49053385416667,3.144401041666667,109.88872395833333,139.60692708333335,3.631796875,122.22861979166667,149.374140625,Y
-1.3097073843687137,-1.1956405695850914,9.47382700014832,0.12535807387699505,0.22662148432391405,111.61341412345915,3.197395833333333,170.730703125,193.81723958333333,2.9174479166666667,159.60510416666668,190.17450520833333,3.47734375,181.85630208333333,197.45997395833334,-1.259952798547227,-0.4646937095469615,4.807665424115199,-0.26862016521115706,-1.0577798102088134,23.18130817309566,10.642200520833333,139.33192708333334,193.30186197916666,14.822864583333333,130.124765625,191.59544270833334,6.461536458333334,148.53908854166667,195.00828125,Y
-0.5334097066143929,-0.2749679817052394,7.796188139440514,-1.6676196245559696,-1.5211772966039563,72.81880791697462,3.499361979166667,119.85897135416667,159.032109375,3.287265625,136.95096354166665,169.326640625,3.7114583333333333,102.76697916666667,148.737578125,-0.4068088042666227,-0.49421273642775015,7.7462592486564255,-1.6403735031104896,-1.477050021167882,76.10170620241466,3.65375,139.6800390625,148.41829427083334,3.507578125,155.28020833333332,165.389765625,3.799921875,124.07986979166667,131.44682291666666,Y
-0.5912861461840555,-0.9275585659327851,6.171218540274335,-1.2645956063756347,-0.4416015306312864,44.22279385137164,5.741302083333333,156.16579427083335,160.25875,6.633046875,143.231796875,135.58684895833332,4.849557291666667,169.09979166666668,184.93065104166666,0.2763031125107407,-0.5822727019210528,2.9159039290207014,-1.7600819516847506,-0.9844529550959851,9.615512940086619,19.289973958333334,136.31440104166666,109.1493359375,21.468359375,142.418828125,117.0078125,17.111588541666666,130.20997395833334,101.290859375,Y
-1.013996457708566,0.3022483662988136,9.07676021854631,-0.9361287429518157,-0.8570755526607012,98.50076661722474,3.4511979166666666,84.47251302083333,183.99950520833335,3.2690104166666667,80.53018229166666,197.258125,3.6333854166666666,88.41484375,170.74088541666666,-0.7735642485011671,-0.19841495411385887,7.601899493159603,-1.2485843671724854,-1.3623549012656984,68.87385655732969,4.7570572916666665,122.20766927083334,171.60467447916668,3.9776822916666665,109.989296875,173.10119791666668,5.536432291666666,134.42604166666666,170.10815104166667,Y
-0.898283882987865,0.9200337979312914,5.113312331651382,-1.1530306384493,0.18300117338657218,27.872363273516147,8.0946875,70.50829427083333,178.48678385416667,7.128567708333334,77.816015625,185.01294270833333,9.060807291666666,63.200572916666665,171.960625,-0.7609454502683225,-0.3040758342382493,3.4455241063113795,-1.363045832167646,-1.29656097116502,10.781826612145005,15.444388020833333,124.74986979166667,171.98196614583333,17.36625,121.468515625,154.50861979166666,13.522526041666667,128.03122395833333,189.4553125,Y
-1.5130565627262365,-0.6996170968361223,9.344886870330818,0.593934045718536,-0.7403167109237647,104.63084477586881,3.352200520833333,148.81484375,200.00111979166667,3.0728125,161.96875,196.66838541666667,3.6315885416666664,135.6609375,203.33385416666667,-0.4922096583947974,-0.7547766702066252,7.984010617157011,-1.4467912518444976,-0.5533578157447843,72.27227070633121,4.973802083333333,148.58953125,158.327734375,3.8431770833333334,141.4175,152.64658854166666,6.104427083333333,155.7615625,164.00888020833332,Y
-0.9020840523367173,-0.6905581394031709,9.703093590461137,-0.9290666062796316,-1.10601637395936,113.13099516413146,3.665703125,152.04623697916668,174.1829296875,3.8427083333333334,166.05986979166667,190.4271875,3.4886979166666667,138.03260416666666,157.938671875,-0.12062645068092677,-0.7560918505156329,6.299857212265979,-1.6783449740682286,-0.847269259481092,55.07281528997253,5.34640625,148.33932291666667,133.1476953125,4.850416666666667,147.60565104166668,130.94166666666666,5.842395833333334,149.07299479166667,135.35372395833335,Y
-0.9584543774939646,-0.32097961738036923,6.438949715107589,-1.0184654372540207,-1.235023781763655,44.14563603466036,5.630546875,124.10666666666667,181.14572916666665,4.674895833333333,116.87221354166667,182.71567708333333,6.586197916666666,131.34111979166667,179.57578125,-0.46247244866756076,-0.7745692613362098,5.88024114308578,-1.5187795089667644,-0.9957404154510141,38.57062937758046,6.384817708333333,153.31571614583333,152.52100260416665,5.4065625,168.16825520833333,175.7221875,7.363072916666667,138.46317708333333,129.31981770833335,Y
-1.272516528790331,-0.24838831054065358,9.635508228078317,-0.33643959467586493,-0.9647561194137273,104.24374633034822,4.0671614583333335,117.73123697916667,194.33192708333334,2.9768489583333335,128.3328125,190.645546875,5.157473958333333,107.12966145833333,198.01830729166667,0.6626293814040197,-0.6154817177322612,3.181401163792334,-1.2507479399024186,-1.0150239660011984,10.444238148274092,16.409817708333332,132.426875,87.96893229166666,16.633984375,113.55270833333333,73.07893229166666,16.185651041666667,151.30104166666666,102.85893229166666,Y
-1.1121273965651357,-0.6580055533385595,4.7668191628775185,-0.62893710039766,-0.6799835018097777,22.52732159193199,11.0994140625,143.85859375,188.20841145833333,9.842109375,156.5334375,206.97322916666667,12.35671875,131.18375,169.44359375,-0.07737853806276704,-0.9862664126493526,2.8068433134035065,-1.6723622916411431,-0.245955310949304,6.687913315467428,24.417421875,158.97412760416665,130.3646484375,27.735807291666667,149.54190104166668,124.16317708333334,21.099036458333334,168.40635416666666,136.56611979166667,Y
-1.2187806551120468,-0.27914674318827293,5.972528002496279,-0.48003910375740544,-0.6622509168639197,36.92536077513266,6.8117447916666665,97.04553385416666,193.07860677083335,7.257369791666667,100.75044270833334,194.11885416666667,6.366119791666667,93.340625,192.038359375,-1.025256282435928,-0.8033776758533998,8.22443246335397,-0.7981223243871969,-0.8896319210117514,76.74880322813517,4.199114583333333,150.31846354166666,182.38200520833334,4.238333333333333,153.24557291666667,182.09971354166666,4.159895833333334,147.39135416666667,182.664296875,Y
-1.3570076936786313,-1.6692079792437147,7.595646560987673,0.5420308577347801,3.0366220448519394,63.68179670061157,5.2099609375,192.394375,199.15701822916665,4.3093489583333335,194.21903645833333,229.076875,6.1105729166666665,190.56971354166666,169.23716145833333,0.7559449535791776,-1.3789354038807213,1.6580011762097708,-1.0256088840616853,2.3547764094072265,2.0257460931501985,31.904791666666668,165.92115885416666,82.49091145833333,22.105833333333333,169.31315104166666,109.00361979166667,41.70375,162.52916666666667,55.978203125,Y
-0.8102256042661867,-0.32713382860599605,8.368088426470493,-1.2430545010890381,-1.2536370533426875,84.53220801554706,3.5276171875,123.33319010416666,174.16436197916667,3.5736458333333334,106.7065625,178.75901041666665,3.4815885416666665,139.95981770833333,169.56971354166666,-0.39110816579285984,-0.48090554546988035,5.6409164605265865,-1.6541175521612743,-1.234492727545771,35.74150545560274,5.686145833333334,133.725546875,150.80673177083332,3.4660416666666665,138.27890625,191.09440104166666,7.90625,129.1721875,110.5190625,Y
-0.926770945295992,-0.0807001391166223,8.955607278070215,-1.0915119136410734,-1.1685199329807354,99.91394619420453,2.8135546875,111.88912760416666,179.32345052083335,2.81484375,106.73666666666666,166.51216145833334,2.812265625,117.04158854166667,192.13473958333333,-0.5019727984316414,-0.3079247137887332,8.082434724517295,-1.5927977129507795,-1.4192757046292281,80.22547276883836,3.7516276041666665,124.88893229166666,156.55180989583334,3.8559635416666667,126.70502604166667,155.413515625,3.647291666666667,123.07283854166667,157.69010416666666,Y
-1.3319872300330764,-0.11028037707947119,7.32824810012735,-0.18070149287829995,-0.9317491037014127,59.149777929587344,5.794309895833333,106.7291015625,196.78770833333334,5.882864583333333,108.69114583333334,202.09671875,5.705755208333334,104.76705729166666,191.47869791666668,-0.9801902885719561,-0.6882813043987132,9.868928474236144,-0.6867958935607663,-0.9173707104114541,120.82504743589875,4.2247526041666665,147.6958984375,178.7734765625,4.034817708333334,164.59731770833332,195.846484375,4.4146875,130.79447916666666,161.70046875,Y
-1.5029656869925978,-1.081465756562492,8.06130909414238,0.3839010509378178,-0.26742669624748494,76.99558386216826,4.170377604166666,163.01345052083335,202.3466796875,4.448255208333333,168.187109375,217.05255208333332,3.8925,157.83979166666666,187.64080729166668,-0.7510932028381281,-1.035049562532669,7.852972964541369,-1.039577881393778,-0.33297686717187647,74.86964708300631,4.611940104166667,162.63373697916666,168.43520833333332,4.787395833333333,174.69645833333334,189.78015625,4.436484375,150.571015625,147.09026041666667,Y
-1.1623916747894194,-0.33838728306591226,7.258332792485456,-0.5908478234830241,-0.9666343584192423,62.6074600222435,4.445924479166667,112.42311197916666,190.03279947916667,4.140520833333333,107.99734375,192.13705729166668,4.751328125,116.84888020833333,187.92854166666666,-0.9192732882758967,-0.847852636094321,8.271875294431263,-0.9165401800823534,-0.7999800006785178,83.12997310234834,4.5603515625,155.40842447916665,176.3234765625,3.680625,153.44971354166665,184.82744791666667,5.440078125,157.36713541666666,167.81950520833334,Y
-1.0341807001527592,0.5420627914028409,5.940207295534665,-0.8629563070739006,-0.46023820156218465,36.580364557440596,7.812981770833333,86.3658984375,184.372265625,10.095989583333333,90.96666666666667,207.829296875,5.529973958333334,81.76513020833333,160.915234375,-1.1561665379936799,-0.060332012102850406,8.825222924406727,-0.6041427726084065,-1.2200917826397155,90.63901801287895,4.5309375,112.1984375,189.51375,5.172421875,112.07096354166667,197.81598958333333,3.889453125,112.32591145833334,181.21151041666667,Y
-1.3284347339450027,-0.9543082355298621,8.732454495679312,0.13643137605529798,-0.33234059738405275,105.27326492918768,2.9207421875,161.363671875,195.15571614583334,3.054375,151.512734375,187.06729166666668,2.787109375,171.214609375,203.244140625,-0.695684708495275,-1.148110407904608,8.531805112721939,-1.0963704919295056,0.05861543923502932,85.72044251061804,4.692825520833333,166.205234375,166.39033854166667,4.957682291666667,154.96166666666667,155.09638020833333,4.42796875,177.44880208333333,177.684296875,Y
-0.9413874312039324,0.5244664702450198,7.390725148854147,-1.0595498974194797,-0.5101723913270608,58.86497175424391,5.7791796875,77.65265625,180.2249609375,6.117604166666666,75.743671875,189.37184895833335,5.440755208333333,79.561640625,171.07807291666666,-0.9834897554763641,-0.2869491018890393,7.7893584683076,-0.9176963931946274,-1.3745296056259875,69.04534285883764,4.339752604166667,131.40680989583333,181.003046875,4.49234375,131.82552083333334,199.31276041666666,4.187161458333334,130.98809895833332,162.69333333333333,Y
-2.1876603957567924,-1.6936914279201112,6.893030204138856,3.2694648234755483,2.905697990654028,51.44515517932059,5.323125,186.029609375,219.3941015625,6.7579947916666665,182.52278645833334,215.09971354166666,3.8882552083333333,189.53643229166667,223.68848958333334,-0.41209172893271473,-1.2636683801116355,3.2705545052707623,-1.528303570170387,1.265366243741223,10.450065576730289,15.168450520833334,167.04549479166667,153.6410546875,12.6409375,162.70419270833332,151.08901041666667,17.695963541666668,171.386796875,156.19309895833334,Y
-0.8366029067433306,-0.21560025476953365,7.905858209900944,-1.273241036258698,-1.210815569760085,68.81250300608336,4.12953125,98.20369791666667,175.94256510416668,4.2159375,104.08236979166666,198.05223958333335,4.043125,92.32502604166666,153.832890625,-0.09228772009485525,-0.21261267797601466,5.940224973118697,-1.8227562623717446,-1.507462852319944,43.72216323966807,5.468463541666667,120.629296875,131.59139322916667,6.514635416666667,127.57208333333334,144.20354166666667,4.422291666666666,113.68651041666666,118.97924479166667,Y
-1.1139495439379723,0.4927239948663399,8.336939841132926,-0.7262417508859698,-0.3900021596666363,75.37181335583377,4.476731770833333,77.59630208333333,188.12984375,4.8377083333333335,72.85380208333333,200.00515625,4.115755208333334,82.33880208333333,176.25453125,-1.075322322273122,0.008839312729636761,10.368126793161583,-0.8178104025720598,-1.1752966182224953,132.45985599139001,3.3456380208333334,102.6108203125,186.53979166666667,3.26140625,85.358359375,182.44544270833333,3.4298697916666665,119.86328125,190.634140625,Y
-0.989430452957862,-0.052420389967655176,6.807840641970497,-0.9875658913791905,-1.0916705502624773,51.237097819601495,5.855598958333333,96.95436197916666,182.71018229166665,6.623151041666667,97.60778645833334,176.33932291666667,5.088046875,96.3009375,189.08104166666666,-0.5181567110339172,-0.6841512595600248,7.271042534111583,-1.5160194047935136,-0.9912965833437521,65.0540687398038,5.128645833333334,140.90953125,157.30484375,6.337838541666667,140.20411458333334,149.30171875,3.919453125,141.61494791666667,165.30796875,Y
-0.8788744573322933,-1.4348432075673598,10.72164173302163,-0.6477550634046652,1.2897913167436101,141.4338606560481,3.1140755208333335,179.20578125,179.84803385416666,3.0461197916666665,183.265234375,197.72653645833333,3.18203125,175.146328125,161.96953125,-0.1524956819674664,-0.9512549858991456,3.7656229483457526,-1.7335798723653097,0.4205558734097923,15.100333107041951,12.1737109375,155.96614583333334,138.679453125,7.430833333333333,157.81549479166668,156.892109375,16.916588541666666,154.116796875,120.466796875,Y
-1.6900540323381497,-0.649750755295933,8.125846943891434,0.9124649972593599,-0.7645071613215348,72.57118594533775,4.145755208333333,139.5660546875,208.5059765625,3.8230208333333335,150.0884375,223.23442708333334,4.468489583333334,129.043671875,193.77752604166668,-1.4758213987175017,-0.589226032222641,8.132716649242717,0.30860676021607736,-0.9318355407091952,75.4927060020765,4.8849609375,142.242421875,200.62010416666666,4.239921875,157.75981770833334,220.85106770833335,5.53,126.72502604166667,180.389140625,Y
-1.430714863911668,-0.44292018376576553,8.269969346652697,0.10470841211932713,-1.0585746049163332,75.80089225843139,3.9148046875,130.62692708333333,200.14674479166666,3.9922916666666666,115.607890625,187.742265625,3.8373177083333334,145.64596354166667,212.55122395833334,-1.392613998691857,-0.35838782404285324,7.788327308539523,0.0029825683158679617,-1.2621190095965709,65.90794077574073,4.446953125,129.79252604166666,198.7841796875,4.54625,109.984140625,186.7434375,4.34765625,149.60091145833334,210.824921875,Y
-0.8202723156104696,-0.25439602015772483,7.226088176838184,-1.2902853857957934,-1.4238983597240389,58.443883648862574,4.065703125,117.10255208333334,175.0358984375,3.3188020833333334,103.88166666666666,156.66322916666667,4.812604166666667,130.3234375,193.40856770833332,-0.9082763043626837,-0.3029671607475679,7.966970629846845,-1.1125467293573783,-1.41749400788485,74.44423390552902,3.9974609375,127.95860677083333,178.38216145833334,3.8916927083333333,120.08434895833334,165.21846354166667,4.103229166666667,135.83286458333333,191.545859375,Y
-1.2761083930618142,-0.46431897759841734,8.999045547154408,-0.3421769550043696,-0.8610547035753484,92.07776959970377,3.440221354166667,112.7132421875,195.19266927083333,3.5201822916666665,123.44776041666667,207.83328125,3.3602604166666667,101.97872395833333,182.55205729166667,-1.17896383761479,-0.4503505104713106,9.935457413592642,-0.551681550324655,-0.9803922449651647,123.83370307249557,2.7145182291666665,126.629296875,190.84673177083334,2.617317708333333,120.28575520833333,188.32828125,2.81171875,132.97283854166668,193.36518229166666,Y
